temperature_c,humidity_pct,rainfall_mm,stagnant_water,population_density,prior_cases_30d,risk_level
28.5,29.0,75.0,0,1334.0,4,2
35.9,65.0,27.0,1,1921.0,0,1
30.9,67.0,40.0,0,592.0,6,2
34.2,49.0,39.0,1,1492.0,2,1
33.5,87.0,272.0,1,2075.0,2,2
37.2,74.0,131.0,1,2128.0,5,2
34.7,52.0,31.0,1,419.0,3,1
22.0,37.0,75.0,0,1210.0,2,0
30.9,79.0,174.0,0,174.0,2,2
31.2,43.0,80.0,1,1072.0,3,2
29.7,54.0,60.0,0,97.0,3,1
39.2,83.0,57.0,0,673.0,4,1
28.6,69.0,88.0,0,5521.0,3,2
30.5,61.0,93.0,1,1448.0,2,2
26.7,30.0,30.0,0,764.0,2,1
26.0,31.0,83.0,1,947.0,1,2
25.1,39.0,96.0,0,1264.0,2,1
21.7,51.0,72.0,0,2759.0,7,1
29.7,57.0,54.0,0,656.0,3,2
37.3,55.0,169.0,0,1581.0,1,0
26.1,88.0,76.0,1,1424.0,3,2
29.0,69.0,108.0,0,670.0,3,2
22.1,45.0,121.0,0,3014.0,2,1
16.4,63.0,55.0,0,2520.0,1,0
27.1,58.0,59.0,0,299.0,3,2
23.2,63.0,35.0,0,1326.0,3,1
21.2,55.0,180.0,0,1330.0,1,1
16.9,43.0,104.0,1,595.0,2,1
17.9,83.0,80.0,0,147.0,4,1
28.0,100.0,122.0,0,2886.0,4,2
38.4,86.0,109.0,0,1919.0,2,1
23.8,68.0,91.0,0,1222.0,3,2
30.2,74.0,37.0,0,610.0,7,2
21.3,56.0,40.0,1,2501.0,6,2
22.8,84.0,117.0,1,1897.0,2,2
18.0,43.0,124.0,1,513.0,1,1
25.0,57.0,27.0,0,2029.0,2,1
13.4,65.0,107.0,0,532.0,4,1
20.9,84.0,197.0,0,2674.0,3,2
24.5,59.0,89.0,1,2190.0,3,2
23.7,62.0,21.0,0,715.0,5,1
29.5,39.0,104.0,1,1424.0,5,2
31.2,11.0,176.0,0,769.0,3,1
26.0,65.0,36.0,0,1204.0,2,2
33.5,80.0,11.0,0,1247.0,1,1
16.2,84.0,10.0,1,1648.0,3,1
31.4,66.0,171.0,1,1655.0,2,2
26.1,66.0,175.0,1,592.0,5,2
17.5,25.0,48.0,0,339.0,1,0
31.8,62.0,166.0,1,1445.0,3,2
28.7,71.0,80.0,0,761.0,4,2
23.8,80.0,214.0,0,234.0,2,2
33.3,79.0,132.0,0,4840.0,3,2
27.2,85.0,106.0,0,1293.0,1,2
32.1,57.0,135.0,0,1077.0,4,2
29.1,35.0,203.0,0,1121.0,1,2
20.4,75.0,156.0,0,345.0,4,1
17.1,58.0,124.0,1,1681.0,2,1
20.4,57.0,20.0,1,2094.0,1,1
28.8,78.0,100.0,1,1642.0,2,2
23.7,77.0,36.0,0,994.0,4,2
29.1,65.0,37.0,1,626.0,4,2
23.6,53.0,101.0,0,1731.0,3,1
16.5,90.0,68.0,0,419.0,0,0
29.6,70.0,84.0,1,1599.0,2,2
32.4,38.0,125.0,1,1273.0,7,2
26.0,59.0,159.0,0,1624.0,4,2
25.4,44.0,112.0,1,2727.0,3,2
32.7,61.0,111.0,1,156.0,5,2
30.4,60.0,42.0,0,903.0,1,1
34.6,30.0,93.0,0,931.0,3,0
32.8,20.0,69.0,0,839.0,1,0
23.1,66.0,40.0,1,1806.0,4,2
24.7,21.0,126.0,0,2238.0,3,1
27.2,66.0,17.0,0,780.0,4,2
25.6,100.0,160.0,0,1392.0,3,2
24.1,93.0,37.0,0,1423.0,2,2
30.0,63.0,79.0,0,97.0,5,2
28.1,78.0,164.0,1,1882.0,4,2
23.9,74.0,27.0,0,1017.0,2,1
20.5,83.0,80.0,0,1154.0,7,2
28.1,49.0,59.0,0,403.0,9,2
23.3,97.0,61.0,1,1523.0,3,2
23.7,90.0,34.0,0,1876.0,4,2
22.0,61.0,93.0,0,1163.0,3,1
24.7,43.0,22.0,0,3246.0,7,2
23.5,37.0,79.0,1,651.0,1,1
33.4,92.0,84.0,0,1822.0,0,2
25.5,99.0,42.0,0,796.0,1,2
18.3,75.0,115.0,0,2652.0,6,2
27.5,66.0,79.0,1,2667.0,2,2
34.2,96.0,28.0,1,1795.0,2,2
26.5,56.0,96.0,0,2857.0,2,2
25.9,64.0,69.0,1,1829.0,4,2
17.2,64.0,49.0,0,1587.0,4,0
25.9,59.0,152.0,1,547.0,1,2
22.9,74.0,8.0,0,1660.0,1,1
16.2,67.0,208.0,0,803.0,1,1
20.7,54.0,41.0,0,845.0,2,0
34.3,44.0,171.0,1,1494.0,7,2
32.6,92.0,74.0,0,1754.0,2,2
34.5,85.0,53.0,1,1404.0,5,2
27.2,100.0,69.0,0,1184.0,1,2
14.5,70.0,48.0,0,1262.0,0,0
28.7,80.0,102.0,1,750.0,3,2
41.2,60.0,39.0,0,2694.0,6,1
19.7,80.0,38.0,1,3009.0,2,2
16.8,93.0,64.0,0,536.0,2,1
20.8,45.0,82.0,0,1164.0,2,0
30.7,62.0,122.0,1,1915.0,7,2
14.1,74.0,52.0,0,1205.0,6,1
30.1,47.0,34.0,1,1233.0,5,2
24.4,40.0,104.0,0,1336.0,1,1
26.5,52.0,175.0,1,1950.0,5,2
29.7,62.0,36.0,1,1723.0,3,2
24.7,45.0,16.0,0,1718.0,2,1
26.2,70.0,62.0,0,700.0,3,2
27.3,100.0,173.0,1,1235.0,2,2
33.1,84.0,8.0,1,1719.0,2,2
26.3,84.0,71.0,1,1641.0,3,2
17.2,31.0,54.0,0,2028.0,4,0
28.6,59.0,53.0,1,4710.0,2,2
30.5,94.0,89.0,1,2290.0,2,2
41.5,55.0,191.0,1,1434.0,0,1
28.0,59.0,11.0,1,1519.0,2,2
32.4,84.0,47.0,1,991.0,2,2
27.4,73.0,33.0,1,640.0,2,2
28.1,48.0,86.0,0,5140.0,6,2
34.6,36.0,101.0,0,1080.0,2,0
39.2,57.0,34.0,1,2043.0,2,1
30.3,79.0,61.0,1,1250.0,3,2
34.8,100.0,82.0,0,467.0,3,1
11.5,42.0,98.0,0,266.0,4,0
20.3,37.0,55.0,0,1714.0,3,0
23.3,96.0,18.0,0,918.0,5,2
29.3,53.0,54.0,0,2245.0,2,2
20.5,87.0,105.0,1,676.0,2,2
24.3,53.0,13.0,0,1258.0,2,0
27.6,100.0,54.0,0,729.0,4,2
33.1,56.0,77.0,0,800.0,2,1
27.9,77.0,240.0,1,1664.0,4,2
30.9,49.0,43.0,1,3485.0,3,2
25.7,79.0,84.0,1,1068.0,7,2
23.4,45.0,99.0,0,367.0,3,1
36.0,32.0,73.0,0,2360.0,3,0
28.1,64.0,128.0,0,2158.0,2,2
19.9,59.0,78.0,0,1375.0,3,1
25.8,74.0,57.0,1,732.0,5,2
33.0,50.0,97.0,0,646.0,3,1
19.0,100.0,23.0,1,2627.0,2,2
21.3,72.0,154.0,0,1018.0,3,2
20.8,34.0,31.0,1,3456.0,0,1
29.0,52.0,41.0,1,1238.0,4,2
23.6,67.0,50.0,0,314.0,1,1
19.2,59.0,60.0,0,868.0,2,0
19.6,74.0,62.0,0,1727.0,3,1
33.5,60.0,71.0,1,1114.0,1,2
26.8,33.0,128.0,0,1155.0,4,2
29.2,34.0,61.0,0,2234.0,2,2
25.7,77.0,75.0,0,812.0,3,2
18.5,44.0,206.0,0,484.0,1,0
31.4,69.0,100.0,1,1021.0,0,2
23.5,48.0,117.0,1,3036.0,3,2
29.7,52.0,145.0,1,2857.0,4,2
24.3,37.0,104.0,0,2005.0,0,1
22.3,80.0,25.0,1,2923.0,3,2
29.4,55.0,46.0,1,1072.0,3,2
24.1,100.0,32.0,0,1191.0,3,2
38.3,22.0,50.0,1,3041.0,3,1
34.0,39.0,5.0,0,930.0,4,0
18.9,74.0,80.0,0,666.0,2,1
27.5,44.0,27.0,0,1196.0,3,1
25.5,80.0,49.0,0,2950.0,2,2
22.7,57.0,94.0,0,771.0,2,1
21.6,54.0,23.0,0,1495.0,2,0
24.3,64.0,54.0,1,4285.0,5,2
35.8,50.0,15.0,0,1554.0,5,0
29.7,79.0,45.0,0,2398.0,2,2
27.5,18.0,52.0,1,758.0,4,2
18.9,23.0,43.0,0,1528.0,5,0
5.3,73.0,24.0,1,592.0,3,1
20.6,93.0,42.0,0,115.0,5,1
35.4,57.0,49.0,0,2651.0,3,1
24.4,85.0,69.0,0,436.0,4,2
23.5,93.0,59.0,1,1732.0,2,2
31.3,90.0,101.0,0,1378.0,3,2
27.2,21.0,29.0,0,302.0,1,0
22.5,74.0,123.0,0,1345.0,3,2
29.7,39.0,67.0,0,1045.0,5,2
30.2,64.0,150.0,0,1118.0,3,2
40.7,58.0,88.0,1,979.0,4,1
34.8,61.0,221.0,1,1521.0,4,2
24.9,86.0,74.0,0,378.0,4,2
26.9,37.0,263.0,0,932.0,2,2
19.1,99.0,112.0,1,710.0,2,2
25.8,69.0,118.0,0,2076.0,3,2
29.9,49.0,119.0,0,1149.0,3,2
26.8,46.0,40.0,0,2403.0,4,2
20.0,90.0,71.0,0,1580.0,4,1
23.1,24.0,111.0,0,383.0,2,0
22.7,76.0,57.0,0,1352.0,2,1
30.6,74.0,116.0,0,524.0,2,2
30.4,95.0,52.0,1,1577.0,3,2
27.5,53.0,38.0,1,2426.0,2,2
29.9,100.0,148.0,0,2149.0,2,2
25.2,100.0,53.0,0,475.0,0,2
21.8,73.0,96.0,0,1928.0,3,2
25.5,74.0,133.0,1,3711.0,3,2
27.5,83.0,44.0,1,540.0,5,2
28.5,59.0,170.0,0,907.0,2,2
23.4,98.0,135.0,1,772.0,6,2
16.7,90.0,6.0,1,2678.0,6,2
28.1,53.0,110.0,1,1094.0,5,2
15.8,79.0,73.0,0,296.0,5,1
24.7,31.0,82.0,0,631.0,1,1
17.3,34.0,113.0,1,387.0,4,1
33.5,47.0,42.0,1,2205.0,3,1
31.5,37.0,18.0,0,2522.0,3,1
32.0,84.0,15.0,0,1382.0,2,1
19.5,78.0,32.0,1,4608.0,3,2
18.1,70.0,110.0,0,1858.0,2,1
39.6,58.0,43.0,0,1151.0,5,0
27.6,85.0,29.0,0,1347.0,3,2
15.5,98.0,135.0,0,696.0,3,1
24.3,66.0,149.0,0,356.0,0,2
21.5,76.0,181.0,0,3277.0,5,2
31.2,62.0,104.0,0,2553.0,3,2
20.1,50.0,140.0,1,1093.0,3,1
23.9,50.0,150.0,1,1175.0,5,2
30.9,47.0,141.0,0,1722.0,2,2
28.3,77.0,35.0,0,2202.0,5,2
24.1,86.0,9.0,0,1358.0,4,2
20.4,38.0,28.0,1,910.0,4,0
28.4,33.0,103.0,1,501.0,4,2
15.5,59.0,30.0,0,2162.0,2,0
28.8,74.0,27.0,1,438.0,4,2
27.0,76.0,30.0,1,671.0,5,2
24.9,79.0,110.0,0,832.0,4,2
20.8,43.0,53.0,0,1531.0,1,0
28.9,37.0,66.0,0,668.0,2,1
28.3,71.0,6.0,0,1028.0,5,2
21.6,38.0,40.0,0,1461.0,0,0
12.4,66.0,34.0,0,1238.0,5,0
27.1,81.0,117.0,1,863.0,3,2
33.7,24.0,39.0,0,2860.0,4,0
24.9,68.0,117.0,0,2823.0,3,2
24.8,35.0,51.0,0,5147.0,1,2
28.2,79.0,130.0,0,2528.0,2,2
21.8,86.0,58.0,0,2402.0,3,2
25.3,55.0,224.0,1,1631.0,3,2
32.9,61.0,34.0,0,750.0,1,0
28.1,50.0,47.0,0,881.0,3,2
37.1,57.0,159.0,0,433.0,6,1
28.0,86.0,56.0,1,1691.0,6,2
30.5,71.0,28.0,0,3095.0,5,2
23.8,90.0,164.0,0,986.0,5,2
25.4,25.0,21.0,0,1323.0,2,0
28.0,79.0,161.0,0,2608.0,2,2
34.2,69.0,27.0,0,2425.0,2,1
26.0,78.0,47.0,1,750.0,1,2
32.3,53.0,41.0,1,824.0,4,2
34.4,28.0,80.0,0,2497.0,5,1
38.7,29.0,64.0,1,2266.0,3,1
28.0,64.0,119.0,0,1860.0,3,2
29.3,78.0,103.0,0,2357.0,4,2
23.8,57.0,63.0,0,425.0,7,1
29.0,70.0,51.0,1,965.0,2,2
30.0,77.0,134.0,0,430.0,2,2
26.1,23.0,54.0,0,2137.0,7,2
19.1,53.0,58.0,0,370.0,5,0
24.8,80.0,153.0,1,1745.0,1,2
11.9,100.0,20.0,0,2476.0,4,1
26.3,80.0,87.0,0,869.0,3,2
20.5,43.0,56.0,0,2672.0,8,1
29.4,89.0,30.0,0,849.0,1,2
40.6,60.0,82.0,0,497.0,4,0
32.6,58.0,7.0,1,2952.0,7,2
22.7,38.0,33.0,1,1275.0,2,1
33.7,100.0,43.0,0,744.0,2,1
28.8,38.0,84.0,1,706.0,4,2
30.8,57.0,43.0,0,1044.0,2,1
25.9,57.0,28.0,0,1595.0,3,2
33.1,60.0,58.0,1,2001.0,3,2
22.1,87.0,62.0,0,1264.0,4,2
16.0,58.0,24.0,1,3139.0,6,2
23.3,87.0,174.0,0,388.0,1,2
29.0,69.0,124.0,0,1856.0,9,2
23.6,69.0,147.0,0,2776.0,2,2
32.0,81.0,39.0,0,3127.0,6,2
28.2,66.0,11.0,0,1182.0,7,2
23.9,69.0,43.0,0,1144.0,1,1
27.3,89.0,77.0,0,1829.0,3,2
8.2,42.0,78.0,0,1364.0,2,0
30.7,75.0,68.0,0,1184.0,5,2
28.4,100.0,45.0,1,3974.0,2,2
22.1,55.0,91.0,0,1279.0,3,1
32.8,85.0,64.0,0,1775.0,3,2
24.1,49.0,133.0,0,1471.0,4,2
28.0,68.0,96.0,0,2763.0,2,2
24.9,49.0,63.0,0,2320.0,5,2
16.5,91.0,25.0,0,648.0,3,0
25.0,75.0,47.0,0,2542.0,0,2
16.2,23.0,93.0,0,1023.0,3,0
27.2,69.0,46.0,0,404.0,2,2
27.5,69.0,73.0,0,1094.0,2,2
29.5,73.0,148.0,1,986.0,2,2
22.5,100.0,89.0,1,1197.0,1,2
20.7,51.0,146.0,0,1976.0,2,1
29.1,73.0,76.0,1,1502.0,6,2
13.5,11.0,22.0,1,2987.0,1,0
28.0,91.0,125.0,1,1470.0,2,2
33.8,33.0,59.0,1,1804.0,2,1
24.3,48.0,44.0,1,991.0,3,2
33.6,65.0,16.0,0,698.0,1,0
29.0,74.0,67.0,0,1308.0,4,2
34.6,45.0,34.0,0,2438.0,3,0
30.3,99.0,66.0,1,2437.0,4,2
25.1,60.0,9.0,0,5113.0,2,2
26.6,89.0,34.0,1,1255.0,1,2
23.3,46.0,139.0,1,516.0,3,2
22.0,100.0,75.0,1,907.0,5,2
29.7,64.0,78.0,1,1165.0,2,2
26.4,64.0,129.0,0,1627.0,5,2
22.5,73.0,104.0,0,2791.0,1,2
33.9,61.0,25.0,1,1440.0,6,2
29.8,83.0,67.0,0,540.0,2,2
11.1,69.0,55.0,0,1353.0,4,1
30.4,57.0,11.0,1,1579.0,2,2
22.5,63.0,13.0,0,2190.0,2,1
33.1,50.0,106.0,0,337.0,7,1
32.1,59.0,23.0,1,189.0,2,1
33.9,16.0,119.0,1,326.0,4,1
31.0,36.0,106.0,1,1402.0,3,2
34.2,65.0,109.0,0,1709.0,5,2
13.7,64.0,25.0,0,370.0,1,0
17.2,92.0,110.0,0,526.0,0,1
32.5,82.0,101.0,0,1085.0,1,2
18.8,73.0,52.0,0,1289.0,2,1
24.8,51.0,87.0,0,1668.0,4,2
32.3,77.0,196.0,0,1838.0,4,2
42.0,55.0,101.0,1,1032.0,5,1
28.8,62.0,33.0,0,788.0,4,2
27.6,23.0,62.0,0,1303.0,5,2
14.7,67.0,47.0,0,157.0,1,0
29.3,62.0,87.0,0,1962.0,4,2
26.8,72.0,58.0,1,359.0,3,2
32.5,63.0,41.0,0,534.0,4,1
30.4,30.0,64.0,0,3046.0,3,2
32.8,81.0,106.0,0,508.0,4,2
20.5,67.0,6.0,0,909.0,2,0
31.8,90.0,68.0,0,1158.0,3,2
23.4,20.0,21.0,0,293.0,5,0
20.3,60.0,95.0,0,915.0,5,1
25.0,89.0,37.0,0,1848.0,6,2
27.1,37.0,103.0,1,2662.0,3,2
28.2,87.0,92.0,0,1591.0,1,2
19.3,91.0,196.0,0,743.0,2,1
34.2,75.0,123.0,0,879.0,5,2
31.8,48.0,68.0,0,1480.0,7,2
33.7,46.0,145.0,0,618.0,5,1
36.9,67.0,117.0,0,978.0,2,1
23.8,81.0,50.0,1,1163.0,3,2
35.4,100.0,38.0,0,173.0,3,1
24.0,77.0,195.0,0,575.0,3,2
28.8,49.0,184.0,1,390.0,1,2
32.0,91.0,6.0,1,3463.0,4,2
26.8,100.0,62.0,1,393.0,3,2
31.8,74.0,145.0,0,1766.0,5,2
22.2,78.0,165.0,0,2038.0,1,2
27.4,84.0,160.0,0,1785.0,4,2
30.8,10.0,65.0,0,427.0,3,1
28.9,69.0,23.0,1,340.0,3,2
18.9,61.0,72.0,1,733.0,4,1
23.6,45.0,40.0,1,2430.0,7,2
24.4,74.0,43.0,0,3755.0,0,2
29.2,73.0,17.0,0,656.0,8,2
37.5,74.0,33.0,0,3732.0,3,1
18.8,74.0,40.0,0,1839.0,2,1
21.3,77.0,86.0,1,1390.0,3,2
36.4,73.0,86.0,1,4181.0,2,2
32.6,62.0,164.0,1,2578.0,2,2
28.1,44.0,13.0,0,2225.0,3,1
29.6,100.0,71.0,0,387.0,2,2
30.8,86.0,57.0,1,597.0,4,2
28.2,84.0,71.0,0,3369.0,4,2
27.6,75.0,93.0,0,1477.0,8,2
35.1,85.0,61.0,0,2292.0,3,2
17.3,67.0,65.0,1,849.0,2,1
34.5,80.0,153.0,0,699.0,4,2
19.4,24.0,49.0,1,1508.0,3,0
35.8,90.0,72.0,0,1617.0,1,1
26.2,67.0,95.0,1,961.0,7,2
25.5,56.0,144.0,0,1718.0,6,2
19.7,72.0,19.0,0,6682.0,2,2
32.4,75.0,13.0,1,3839.0,4,2
29.5,83.0,61.0,0,292.0,4,2
26.5,82.0,38.0,1,2050.0,3,2
21.7,97.0,60.0,0,1740.0,7,2
33.1,53.0,210.0,0,1943.0,1,1
25.7,70.0,11.0,0,755.0,3,2
24.5,66.0,153.0,1,1668.0,2,2
34.3,32.0,50.0,0,759.0,2,0
30.5,78.0,86.0,0,586.0,2,2
41.5,65.0,125.0,1,2726.0,5,2
27.7,82.0,92.0,0,2575.0,1,2
40.0,84.0,18.0,0,1583.0,5,1
30.3,57.0,317.0,0,1468.0,2,2
31.7,100.0,7.0,0,942.0,2,1
27.7,43.0,125.0,0,244.0,4,2
30.7,35.0,61.0,0,1732.0,4,1
33.2,50.0,146.0,1,1218.0,5,2
27.3,56.0,63.0,0,3248.0,6,2
23.4,57.0,73.0,0,2413.0,4,2
23.9,80.0,54.0,1,960.0,3,2
29.0,56.0,42.0,0,2037.0,3,2
25.4,76.0,47.0,0,3161.0,4,2
28.1,35.0,136.0,1,2087.0,3,2
31.3,74.0,196.0,1,2362.0,2,2
29.8,51.0,182.0,1,2383.0,1,2
33.2,71.0,41.0,1,1746.0,8,2
28.1,58.0,155.0,1,1670.0,3,2
22.0,58.0,168.0,0,681.0,7,2
24.7,67.0,24.0,0,1473.0,4,2
30.3,78.0,39.0,1,2450.0,1,2
34.4,100.0,26.0,0,1392.0,1,1
28.1,75.0,66.0,1,1057.0,6,2
23.0,80.0,102.0,0,735.0,2,2
30.2,80.0,21.0,1,1878.0,2,2
36.2,43.0,39.0,1,834.0,4,1
28.8,70.0,28.0,0,836.0,3,2
21.4,53.0,136.0,0,1909.0,1,1
18.1,100.0,152.0,1,3012.0,5,2
37.4,78.0,122.0,0,2049.0,2,1
27.8,40.0,121.0,0,2608.0,6,2
20.8,52.0,135.0,1,2665.0,3,2
25.1,47.0,68.0,0,4303.0,5,2
39.3,71.0,81.0,0,1248.0,3,1
36.3,63.0,22.0,0,2483.0,5,1
26.3,66.0,28.0,0,1308.0,4,2
21.3,55.0,39.0,0,450.0,1,0
36.0,59.0,106.0,1,113.0,4,1
32.8,85.0,77.0,0,950.0,3,2
27.7,76.0,101.0,1,1757.0,3,2
11.6,48.0,61.0,0,110.0,2,0
28.0,67.0,120.0,1,544.0,2,2
31.6,37.0,12.0,1,2413.0,4,2
25.8,75.0,93.0,1,1323.0,2,2
22.9,63.0,31.0,0,1572.0,2,1
20.2,53.0,55.0,1,692.0,3,1
28.0,34.0,63.0,1,1914.0,1,2
19.0,61.0,61.0,0,504.0,5,0
29.8,77.0,43.0,0,699.0,11,2
18.9,57.0,11.0,0,1944.0,3,0
23.5,83.0,63.0,1,1893.0,4,2
21.5,40.0,36.0,0,1697.0,2,0
20.5,56.0,73.0,0,1856.0,2,0
19.6,63.0,33.0,0,864.0,2,0
34.9,80.0,28.0,0,324.0,4,1
26.2,95.0,104.0,1,916.0,2,2
19.3,86.0,124.0,0,760.0,5,2
31.1,84.0,219.0,1,1922.0,2,2
22.5,90.0,57.0,0,296.0,1,1
35.4,30.0,118.0,1,1276.0,1,1
24.0,22.0,79.0,1,930.0,6,2
24.6,54.0,128.0,0,584.0,1,1
18.7,76.0,234.0,0,448.0,2,1
35.4,82.0,136.0,1,359.0,2,2
21.4,72.0,12.0,0,550.0,3,0
23.9,63.0,103.0,0,1142.0,5,2
20.6,73.0,7.0,1,3160.0,3,2
20.2,57.0,70.0,0,1004.0,2,0
29.7,90.0,69.0,1,1409.0,4,2
39.0,81.0,228.0,0,2430.0,2,2
31.2,98.0,52.0,0,2653.0,5,2
16.4,100.0,82.0,0,2810.0,3,2
32.6,72.0,77.0,0,1926.0,2,2
26.5,90.0,116.0,1,1524.0,3,2
21.6,61.0,105.0,0,1458.0,4,1
28.9,71.0,43.0,1,620.0,5,2
22.6,84.0,15.0,0,3001.0,1,1
36.7,100.0,21.0,1,1613.0,3,2
30.4,81.0,138.0,0,2557.0,8,2
20.3,66.0,52.0,0,982.0,3,1
27.6,65.0,95.0,0,537.0,4,2
11.7,95.0,46.0,0,921.0,5,1
23.6,64.0,33.0,0,519.0,6,1
34.0,71.0,273.0,1,3257.0,2,2
35.9,59.0,97.0,0,1092.0,3,1
23.8,70.0,174.0,0,1127.0,7,2
27.4,53.0,48.0,1,619.0,4,2
28.1,76.0,212.0,0,3133.0,5,2
33.1,52.0,25.0,0,1607.0,2,0
21.4,65.0,67.0,1,243.0,6,2
34.2,69.0,25.0,0,2794.0,3,1
28.9,64.0,58.0,0,2493.0,7,2
28.7,59.0,16.0,0,1744.0,4,2
28.9,61.0,10.0,0,2201.0,1,2
27.1,67.0,45.0,0,3130.0,2,2
33.8,48.0,110.0,0,362.0,2,0
21.8,49.0,91.0,1,2249.0,4,2
20.8,83.0,65.0,1,2337.0,3,2
24.3,71.0,114.0,1,793.0,4,2
39.2,63.0,56.0,0,545.0,2,0
35.7,77.0,14.0,0,964.0,3,0
23.2,71.0,51.0,0,821.0,1,1
25.7,78.0,18.0,0,602.0,2,2
23.6,63.0,63.0,0,572.0,2,1
28.9,68.0,139.0,1,1319.0,4,2
24.9,64.0,54.0,0,729.0,2,1
23.8,67.0,34.0,1,828.0,0,2
25.5,68.0,53.0,0,1378.0,3,2
28.3,61.0,49.0,0,1644.0,2,2
35.1,48.0,41.0,1,1636.0,1,1
24.5,64.0,21.0,1,1410.0,1,2
28.2,77.0,59.0,0,407.0,1,2
32.8,75.0,75.0,0,1262.0,4,2
22.1,72.0,185.0,1,1146.0,3,2
28.1,77.0,11.0,0,1718.0,2,2
31.3,37.0,136.0,1,439.0,4,2
30.8,77.0,14.0,0,685.0,2,1
36.0,66.0,39.0,1,880.0,3,1
30.2,49.0,77.0,1,774.0,2,2
27.3,45.0,161.0,1,975.0,7,2
29.5,40.0,231.0,1,1005.0,2,2
25.8,100.0,168.0,0,314.0,2,2
34.1,96.0,178.0,0,1406.0,2,2
26.5,69.0,115.0,1,2525.0,3,2
26.0,83.0,64.0,1,821.0,3,2
22.5,62.0,22.0,1,763.0,0,1
24.3,46.0,261.0,0,2073.0,4,2
30.4,57.0,44.0,0,1614.0,3,2
19.3,49.0,101.0,1,870.0,5,1
24.6,57.0,165.0,0,396.0,5,2
24.7,56.0,40.0,0,1042.0,3,1
30.7,61.0,127.0,0,1456.0,2,2
32.2,77.0,64.0,0,2063.0,4,2
35.9,40.0,69.0,0,285.0,2,0
22.8,10.0,14.0,0,1317.0,0,0
31.7,82.0,28.0,0,1036.0,3,2
28.6,54.0,83.0,0,1278.0,2,2
26.6,65.0,229.0,0,1845.0,2,2
31.4,29.0,87.0,1,1936.0,3,2
19.0,54.0,158.0,0,1205.0,3,1
23.8,90.0,24.0,1,275.0,1,2
20.5,64.0,74.0,0,1704.0,3,1
34.8,53.0,100.0,0,992.0,3,1
32.3,75.0,92.0,0,949.0,6,2
20.6,94.0,160.0,1,1207.0,3,2
18.9,50.0,24.0,0,1006.0,3,0
30.6,83.0,53.0,1,1408.0,2,2
21.8,35.0,42.0,0,1862.0,1,0
31.0,100.0,59.0,1,1999.0,2,2
37.7,65.0,38.0,1,1045.0,2,1
21.8,59.0,165.0,0,767.0,0,1
30.6,59.0,13.0,0,2041.0,3,1
25.6,65.0,73.0,0,2771.0,2,2
36.5,75.0,56.0,0,1689.0,4,1
17.7,62.0,68.0,0,612.0,1,0
19.1,98.0,191.0,1,674.0,1,2
28.1,88.0,107.0,0,1418.0,1,2
35.6,56.0,102.0,0,634.0,4,1
25.4,49.0,111.0,0,3051.0,3,2
22.4,67.0,120.0,0,1214.0,3,2
16.7,72.0,79.0,1,654.0,4,2
29.7,57.0,104.0,0,1953.0,4,2
18.8,63.0,82.0,0,2157.0,1,1
39.9,76.0,32.0,0,2867.0,4,1
27.8,87.0,218.0,0,1478.0,0,2
27.4,49.0,136.0,1,927.0,1,2
25.2,24.0,83.0,0,2265.0,4,2
21.9,57.0,16.0,0,446.0,1,0
25.7,28.0,35.0,0,220.0,5,1
29.9,45.0,202.0,0,1199.0,4,2
32.7,12.0,58.0,1,4840.0,0,2
26.9,93.0,40.0,0,2644.0,1,2
26.0,27.0,29.0,1,1553.0,5,2
27.7,100.0,56.0,1,1198.0,3,2
22.4,28.0,97.0,0,857.0,1,0
37.2,83.0,93.0,0,569.0,3,1
23.4,56.0,38.0,0,1337.0,2,1
22.7,82.0,83.0,0,1820.0,2,2
30.4,80.0,32.0,0,865.0,4,2
24.6,42.0,131.0,0,639.0,2,1
36.2,98.0,204.0,0,1077.0,1,1
29.8,36.0,90.0,0,2055.0,6,2
21.3,58.0,118.0,0,967.0,5,1
32.9,100.0,59.0,1,2539.0,6,2
26.8,72.0,148.0,1,478.0,2,2
35.6,60.0,149.0,1,503.0,4,2
22.6,65.0,98.0,0,1114.0,5,2
28.8,69.0,52.0,0,866.0,6,2
32.0,86.0,84.0,0,1628.0,2,2
21.1,76.0,78.0,1,891.0,2,2
36.5,57.0,176.0,1,817.0,6,2
27.3,76.0,176.0,0,881.0,1,2
29.0,23.0,46.0,1,744.0,4,2
13.1,75.0,86.0,0,566.0,4,1
20.5,55.0,24.0,1,2422.0,2,1
21.3,59.0,36.0,1,1247.0,3,1
34.7,75.0,147.0,0,939.0,2,1
15.8,81.0,33.0,0,1001.0,1,0
21.9,41.0,149.0,1,1427.0,0,1
27.6,67.0,22.0,0,1382.0,1,2
30.0,37.0,332.0,1,2180.0,3,2
32.0,72.0,21.0,0,716.0,5,1
29.4,35.0,135.0,0,1941.0,2,2
24.0,43.0,50.0,1,290.0,4,1
20.8,81.0,21.0,0,1242.0,7,1
36.5,60.0,13.0,0,1806.0,1,0
31.6,66.0,79.0,0,648.0,2,2
26.5,49.0,109.0,0,2087.0,3,2
23.0,78.0,31.0,0,639.0,1,1
26.5,37.0,109.0,0,3501.0,4,2
25.4,60.0,104.0,0,946.0,2,2
24.8,59.0,12.0,0,1449.0,1,1
22.5,69.0,69.0,0,407.0,4,1
